No.	PosX	PosY	PosZ	FrontX	FrontY	FrontZ	LeftX	LeftY	LeftZ	UpX	UpY	UpZ
36	0.000000	28.900000	8.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
37	0.000000	28.900000	9.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
38	0.000000	28.900000	9.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
39	0.000000	28.900000	9.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
40	0.000000	28.900000	9.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
41	0.000000	28.900000	10.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
42	0.000000	28.900000	10.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
43	0.000000	28.900000	10.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
44	0.000000	28.900000	10.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
45	0.000000	28.900000	11.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
46	0.000000	28.900000	11.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
47	0.000000	28.900000	11.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
48	0.000000	28.900000	11.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
49	0.000000	28.900000	12.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
50	0.000000	28.900000	12.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
51	0.000000	28.900000	12.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
52	0.000000	28.900000	12.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
53	0.000000	28.900000	13.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
54	0.000000	28.900000	13.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
55	0.000000	28.900000	13.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
56	0.000000	28.900000	13.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
57	0.000000	28.900000	14.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
58	0.000000	28.900000	14.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
59	0.000000	28.900000	14.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
60	0.000000	28.900000	14.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
61	0.000000	28.900000	15.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
62	0.000000	28.900000	15.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
63	0.000000	28.900000	15.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
64	0.000000	28.900000	15.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
65	0.000000	28.900000	16.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
66	0.000000	28.900000	16.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
67	0.000000	28.900000	16.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
68	0.000000	28.900000	16.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
69	0.000000	28.900000	17.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
70	0.000000	28.900000	17.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
71	0.000000	28.900000	17.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
72	0.000000	28.900000	17.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
73	0.000000	28.900000	18.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
74	0.000000	28.900000	18.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
75	0.000000	28.900000	18.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
76	0.000000	28.900000	18.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
77	0.000000	28.900000	19.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
78	0.000000	28.900000	19.250000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
79	0.000000	28.900000	19.500000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
80	0.000000	28.900000	19.750000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
81	0.000000	28.900000	20.000000	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000
82	0.000159	28.900000	20.248544	0.000289	0.000000	1.000000	1.000000	0.000145	-0.000289	-0.000145	1.000000	0.000000
83	0.000707	28.900000	20.497087	0.001156	0.000000	0.999999	0.999999	0.000578	-0.001156	-0.000578	1.000000	0.000001
84	0.001788	28.900001	20.745627	0.002598	0.000000	0.999997	0.999996	0.001299	-0.002598	-0.001299	0.999999	0.000003
85	0.003541	28.900003	20.994162	0.004611	0.000000	0.999989	0.999987	0.002306	-0.004611	-0.002306	0.999997	0.000011
86	0.006106	28.900007	21.242687	0.007192	0.000000	0.999974	0.999968	0.003596	-0.007192	-0.003596	0.999994	0.000026
87	0.009621	28.900015	21.491194	0.010333	0.000000	0.999947	0.999933	0.005166	-0.010333	-0.005166	0.999987	0.000053
88	0.014220	28.900027	21.739675	0.014026	0.000000	0.999902	0.999877	0.007013	-0.014026	-0.007013	0.999975	0.000098
89	0.020036	28.900046	21.988119	0.018263	0.000000	0.999833	0.999792	0.009132	-0.018262	-0.009130	0.999958	0.000167
90	0.027197	28.900073	22.236512	0.023032	0.000000	0.999735	0.999668	0.011517	-0.023030	-0.011514	0.999934	0.000265
91	0.035828	28.900110	22.484841	0.028322	0.000000	0.999599	0.999499	0.014162	-0.028319	-0.014157	0.999900	0.000401
92	0.046052	28.900160	22.733086	0.034119	0.000000	0.999418	0.999272	0.017062	-0.034114	-0.017052	0.999854	0.000582
93	0.057986	28.900225	22.981227	0.040408	0.000000	0.999183	0.998979	0.020208	-0.040400	-0.020192	0.999796	0.000817
94	0.071742	28.900306	23.229242	0.047174	0.000000	0.998887	0.998609	0.023593	-0.047160	-0.023567	0.999722	0.001113
95	0.087429	28.900407	23.477105	0.054398	0.000000	0.998519	0.998150	0.027209	-0.054378	-0.027169	0.999630	0.001480
96	0.105148	28.900530	23.724789	0.062062	0.000000	0.998072	0.997591	0.031046	-0.062032	-0.030986	0.999518	0.001927
97	0.124998	28.900678	23.972265	0.070147	0.000000	0.997537	0.996922	0.035095	-0.070104	-0.035009	0.999384	0.002462
98	0.147069	28.900852	24.219501	0.078630	0.000000	0.996904	0.996132	0.039346	-0.078569	-0.039224	0.999226	0.003094
99	0.171447	28.901055	24.466465	0.087490	0.000000	0.996165	0.995210	0.043787	-0.087406	-0.043619	0.999041	0.003831
100	0.198211	28.901290	24.713120	0.096703	0.000000	0.995313	0.994146	0.048408	-0.096590	-0.048182	0.998828	0.004681
101	0.227433	28.901558	24.959431	0.106245	0.000000	0.994340	0.992932	0.053198	-0.106095	-0.052897	0.998584	0.005652
102	0.259178	28.901861	25.205360	0.116090	0.000000	0.993239	0.991558	0.058144	-0.115894	-0.057750	0.998308	0.006750
103	0.293506	28.902201	25.450870	0.126213	0.000000	0.992003	0.990018	0.063233	-0.125960	-0.062727	0.997999	0.007981
104	0.330468	28.902580	25.695920	0.136585	0.000000	0.990628	0.988305	0.068453	-0.136264	-0.067811	0.997654	0.009350
105	0.370109	28.902999	25.940473	0.147179	0.000000	0.989110	0.986413	0.073791	-0.146778	-0.072987	0.997274	0.010860
106	0.412465	28.903458	26.184488	0.157967	0.000000	0.987444	0.984340	0.079233	-0.157471	-0.078238	0.996856	0.012516
107	0.457567	28.903959	26.427929	0.168920	0.000000	0.985630	0.982082	0.084765	-0.168312	-0.083547	0.996401	0.014319
108	0.505437	28.904501	26.670756	0.180009	0.000000	0.983665	0.979640	0.090374	-0.179272	-0.088898	0.995908	0.016268
109	0.556090	28.905085	26.912935	0.191203	0.000000	0.981551	0.977013	0.096046	-0.190319	-0.094274	0.995377	0.018364
110	0.609535	28.905711	27.154428	0.202473	0.000000	0.979288	0.974204	0.101765	-0.201422	-0.099657	0.994808	0.020605
111	0.665771	28.906377	27.395204	0.213789	0.000000	0.976880	0.971217	0.107518	-0.212550	-0.105032	0.994203	0.022986
112	0.724792	28.907082	27.635232	0.225122	0.000000	0.974331	0.968058	0.113290	-0.223672	-0.110382	0.993562	0.025504
113	0.786584	28.907825	27.874483	0.236441	0.000000	0.971646	0.964734	0.119067	-0.234759	-0.115691	0.992886	0.028152
114	0.851134	28.908605	28.112928	0.247728	0.000000	0.968830	0.961250	0.124840	-0.245789	-0.120949	0.992177	0.030926
115	0.918429	28.909423	28.350535	0.258981	0.000000	0.965882	0.957609	0.130609	-0.256762	-0.126153	0.991434	0.033825
116	0.988460	28.910277	28.587274	0.270199	0.000000	0.962804	0.953809	0.136374	-0.267675	-0.131301	0.990657	0.036848
117	1.061215	28.911168	28.823113	0.281381	0.000000	0.959596	0.949854	0.142134	-0.278524	-0.136391	0.989847	0.039994
118	1.136682	28.912096	29.058021	0.292525	0.000000	0.956258	0.945743	0.147889	-0.289308	-0.141420	0.989004	0.043261
119	1.214850	28.913060	29.291966	0.303629	0.000000	0.952790	0.941478	0.153639	-0.300024	-0.146385	0.988127	0.046649
120	1.295705	28.914062	29.524918	0.314692	0.000000	0.949194	0.937060	0.159383	-0.310669	-0.151286	0.987217	0.050157
121	1.379236	28.915100	29.756845	0.325712	0.000000	0.945469	0.932490	0.165123	-0.321241	-0.156118	0.986273	0.053783
122	1.465429	28.916175	29.987718	0.336689	0.000000	0.941616	0.927770	0.170857	-0.331738	-0.160881	0.985296	0.057525
123	1.554270	28.917286	30.217507	0.347619	0.000000	0.937636	0.922901	0.176585	-0.342157	-0.165572	0.984285	0.061384
124	1.645747	28.918434	30.446179	0.358503	0.000000	0.933528	0.917884	0.182307	-0.352495	-0.170189	0.983242	0.065358
125	1.739845	28.919619	30.673707	0.369338	0.000000	0.929295	0.912721	0.188023	-0.362751	-0.174729	0.982165	0.069444
126	1.836549	28.920840	30.900059	0.380124	0.000000	0.924936	0.907412	0.193732	-0.372922	-0.179190	0.981054	0.073642
127	1.935845	28.922098	31.125207	0.390858	0.000000	0.920451	0.901960	0.199435	-0.383006	-0.183570	0.979911	0.077951
128	2.037718	28.923392	31.349120	0.401539	0.000000	0.915842	0.896366	0.205131	-0.393000	-0.187868	0.978734	0.082368
129	2.142152	28.924723	31.571770	0.412165	0.000000	0.911109	0.890632	0.210821	-0.402902	-0.192081	0.977525	0.086893
130	2.249131	28.926090	31.793126	0.422736	0.000000	0.906253	0.884758	0.216503	-0.412709	-0.196206	0.976282	0.091524
131	2.358640	28.927493	32.013162	0.433250	0.000000	0.901274	0.878748	0.222178	-0.422421	-0.200243	0.975006	0.096258
132	2.470661	28.928933	32.231846	0.443705	0.000000	0.896173	0.872601	0.227845	-0.432034	-0.204189	0.973697	0.101096
133	2.585179	28.930409	32.449152	0.454099	0.000000	0.890951	0.866321	0.233505	-0.441546	-0.208041	0.972356	0.106034
134	2.702176	28.931921	32.665051	0.464433	0.000000	0.885608	0.859909	0.239157	-0.450956	-0.211799	0.970981	0.111072
135	2.821635	28.933469	32.879514	0.474704	0.000000	0.880146	0.853366	0.244800	-0.460260	-0.215460	0.969574	0.116208
136	2.943538	28.935053	33.092515	0.484910	0.000000	0.874564	0.846695	0.250436	-0.469457	-0.219022	0.968133	0.121439
137	3.067867	28.936674	33.304025	0.495051	0.000000	0.868864	0.839896	0.256062	-0.478546	-0.222483	0.966660	0.126764
138	3.194604	28.938330	33.514016	0.505125	0.000000	0.863046	0.832973	0.261681	-0.487523	-0.225843	0.965155	0.132181
139	3.323729	28.940022	33.722462	0.515130	0.000000	0.857112	0.825927	0.267290	-0.496388	-0.229098	0.963616	0.137689
140	3.455226	28.941750	33.929336	0.525066	0.000000	0.851062	0.818760	0.272890	-0.505137	-0.232247	0.962045	0.143285
141	3.589073	28.943514	34.134611	0.534930	0.000000	0.844896	0.811473	0.278481	-0.513769	-0.235288	0.960442	0.148968
142	3.725252	28.945314	34.338261	0.544723	0.000000	0.838616	0.804070	0.284063	-0.522283	-0.238220	0.958806	0.154736
143	3.863742	28.947149	34.540258	0.554441	0.000000	0.832223	0.796551	0.289635	-0.530676	-0.241041	0.957137	0.160586
144	4.004525	28.949020	34.740578	0.564085	0.000000	0.825717	0.788920	0.295197	-0.538947	-0.243750	0.955436	0.166516
145	4.147578	28.950927	34.939195	0.573652	0.000000	0.819099	0.781177	0.300750	-0.547094	-0.246344	0.953703	0.172526
146	4.292882	28.952869	35.136083	0.583141	0.000000	0.812371	0.773326	0.306292	-0.555114	-0.248822	0.951938	0.178611
147	4.440416	28.954846	35.331216	0.592552	0.000000	0.805532	0.765368	0.311824	-0.563007	-0.251184	0.950140	0.184772
148	4.590158	28.956859	35.524570	0.601883	0.000000	0.798585	0.757306	0.317345	-0.570771	-0.253427	0.948310	0.191004
149	4.742087	28.958907	35.716120	0.611132	0.000000	0.791529	0.749141	0.322855	-0.578404	-0.255549	0.946448	0.197307
150	4.896181	28.960990	35.905842	0.620298	0.000000	0.784366	0.740877	0.328355	-0.585905	-0.257550	0.944554	0.203678
151	5.052418	28.963108	36.093711	0.629380	0.000000	0.777098	0.732514	0.333843	-0.593272	-0.259429	0.942629	0.210114
152	5.210776	28.965262	36.279704	0.638377	0.000000	0.769724	0.724057	0.339320	-0.600503	-0.261183	0.940671	0.216614
153	5.371233	28.967451	36.463796	0.647288	0.000000	0.762245	0.715505	0.344786	-0.607597	-0.262811	0.938681	0.223176
154	5.533764	28.969674	36.645965	0.656111	0.000000	0.754664	0.706864	0.350240	-0.614553	-0.264313	0.936660	0.229796
155	5.698348	28.971932	36.826187	0.664846	0.000000	0.746981	0.698133	0.355682	-0.621370	-0.265688	0.934607	0.236474
156	5.864961	28.974225	37.004439	0.673490	0.000000	0.739196	0.689317	0.361112	-0.628045	-0.266933	0.932522	0.243206
157	6.033579	28.976553	37.180699	0.682044	0.000000	0.731311	0.680417	0.366530	-0.634578	-0.268048	0.930406	0.249989
158	6.204179	28.978916	37.354945	0.690505	0.000000	0.723328	0.671435	0.371936	-0.640967	-0.269031	0.928259	0.256823
159	6.376736	28.981313	37.527154	0.698872	0.000000	0.715247	0.662375	0.377328	-0.647211	-0.269883	0.926080	0.263704
160	6.551227	28.983744	37.697306	0.707145	0.000000	0.707068	0.653239	0.382709	-0.653310	-0.270601	0.923869	0.270631
161	6.727626	28.986210	37.865377	0.715323	0.000000	0.698794	0.644028	0.388076	-0.659261	-0.271185	0.921627	0.277599
162	6.905908	28.988710	38.031348	0.723403	0.000000	0.690426	0.634746	0.393430	-0.665064	-0.271634	0.919355	0.284608
163	7.086050	28.991244	38.195198	0.731386	0.000000	0.681964	0.625396	0.398771	-0.670718	-0.271947	0.917051	0.291655
164	7.268025	28.993813	38.356906	0.739269	0.000000	0.673410	0.615979	0.404098	-0.676221	-0.272123	0.914716	0.298737
165	7.451809	28.996415	38.516451	0.747053	0.000000	0.664765	0.606498	0.409411	-0.681574	-0.272162	0.912350	0.305852
166	7.637374	28.999052	38.673815	0.754735	0.000000	0.656029	0.596956	0.414711	-0.686774	-0.272063	0.909953	0.312997
167	7.824697	29.001722	38.828976	0.762316	0.000000	0.647205	0.587355	0.419997	-0.691821	-0.271824	0.907526	0.320170
168	8.013750	29.004426	38.981917	0.769793	0.000000	0.638294	0.577699	0.425268	-0.696714	-0.271446	0.905067	0.327369
169	8.204507	29.007164	39.132618	0.777166	0.000000	0.629296	0.567989	0.430525	-0.701453	-0.270928	0.902578	0.334590
170	8.396941	29.009935	39.281059	0.784434	0.000000	0.620213	0.558228	0.435768	-0.706037	-0.270269	0.900059	0.341831
171	8.591027	29.012740	39.427224	0.791595	0.000000	0.611046	0.548419	0.440996	-0.710464	-0.269468	0.897509	0.349090
172	8.786737	29.015578	39.571094	0.798650	0.000000	0.601796	0.538564	0.446209	-0.714735	-0.268526	0.894929	0.356365
173	8.984044	29.018450	39.712651	0.805597	0.000000	0.592465	0.528667	0.451406	-0.718849	-0.267442	0.892318	0.363651
174	9.182921	29.021354	39.851878	0.812434	0.000000	0.583053	0.518729	0.456589	-0.722805	-0.266216	0.889678	0.370948
175	9.383339	29.024292	39.988757	0.819162	0.000000	0.573563	0.508754	0.461756	-0.726602	-0.264846	0.887007	0.378253
176	9.585273	29.027263	40.123272	0.825778	0.000000	0.563995	0.498744	0.466907	-0.730241	-0.263333	0.884306	0.385562
177	9.788693	29.030267	40.255407	0.832283	0.000000	0.554351	0.488702	0.472043	-0.733720	-0.261677	0.881575	0.392874
178	9.993573	29.033304	40.385145	0.838675	0.000000	0.544631	0.478630	0.477163	-0.737041	-0.259878	0.878815	0.400185
179	10.199883	29.036373	40.512471	0.844954	0.000000	0.534838	0.468532	0.482266	-0.740201	-0.257935	0.876025	0.407493
180	10.407595	29.039475	40.637369	0.851119	0.000000	0.524973	0.458409	0.487353	-0.743201	-0.255847	0.873205	0.414796
181	10.616681	29.042609	40.759823	0.857168	0.000000	0.515037	0.448265	0.492424	-0.746041	-0.253617	0.870355	0.422090
182	10.827113	29.045776	40.879820	0.863101	0.000000	0.505031	0.438102	0.497478	-0.748720	-0.251242	0.867476	0.429374
183	11.038861	29.048975	40.997345	0.868918	0.000000	0.494956	0.427923	0.502516	-0.751239	-0.248723	0.864568	0.436645
184	11.251896	29.052206	41.112383	0.874617	0.000000	0.484815	0.417731	0.507536	-0.753597	-0.246061	0.861631	0.443899
185	11.466190	29.055470	41.224921	0.880197	0.000000	0.474608	0.407529	0.512539	-0.755794	-0.243255	0.858664	0.451135
186	11.681713	29.058765	41.334946	0.885659	0.000000	0.464337	0.397318	0.517525	-0.757830	-0.240306	0.855668	0.458350
187	11.898437	29.062092	41.442443	0.891000	0.000000	0.454003	0.387102	0.522493	-0.759706	-0.237213	0.852644	0.465541
188	12.116330	29.065451	41.547402	0.896221	0.000000	0.443607	0.376884	0.527443	-0.761421	-0.233978	0.849590	0.472706
189	12.335364	29.068841	41.649808	0.901321	0.000000	0.433152	0.366666	0.532376	-0.762976	-0.230600	0.846508	0.479842
190	12.555510	29.072263	41.749651	0.906299	0.000000	0.422637	0.356451	0.537291	-0.764370	-0.227079	0.843397	0.486946
191	12.776736	29.075717	41.846917	0.911154	0.000000	0.412066	0.346242	0.542187	-0.765604	-0.223417	0.840258	0.494016
192	12.999014	29.079201	41.941597	0.915886	0.000000	0.401439	0.336041	0.547065	-0.766679	-0.219613	0.837090	0.501049
193	13.222312	29.082717	42.033679	0.920494	0.000000	0.390758	0.325850	0.551925	-0.767594	-0.215669	0.833894	0.508043
194	13.446602	29.086264	42.123152	0.924977	0.000000	0.380023	0.315674	0.556766	-0.768350	-0.211584	0.830669	0.514996
195	13.671852	29.089841	42.210005	0.929335	0.000000	0.369237	0.305513	0.561588	-0.768948	-0.207359	0.827417	0.521904
196	13.898032	29.093450	42.294230	0.933567	0.000000	0.358402	0.295372	0.566391	-0.769387	-0.202996	0.824136	0.528764
197	14.125112	29.097089	42.375816	0.937673	0.000000	0.347518	0.285252	0.571175	-0.769669	-0.198493	0.820828	0.535576
198	14.353061	29.100759	42.454754	0.941653	0.000000	0.336586	0.275157	0.575940	-0.769793	-0.193854	0.817492	0.542335
199	14.581849	29.104459	42.531035	0.945504	0.000000	0.325610	0.265088	0.580685	-0.769762	-0.189077	0.814128	0.549040
200	14.811443	29.108189	42.604650	0.949228	0.000000	0.314589	0.255049	0.585411	-0.769574	-0.184164	0.810737	0.555688
201	15.041815	29.111950	42.675592	0.952823	0.000000	0.303525	0.245041	0.590116	-0.769232	-0.179115	0.807318	0.562277
202	15.272932	29.115741	42.743852	0.956290	0.000000	0.292421	0.235069	0.594802	-0.768735	-0.173933	0.803872	0.568803
203	15.504764	29.119561	42.809423	0.959627	0.000000	0.281277	0.225134	0.599468	-0.768084	-0.168616	0.800399	0.575265
204	15.737280	29.123412	42.872298	0.962834	0.000000	0.270095	0.215238	0.604113	-0.767281	-0.163168	0.796899	0.581661
205	15.970448	29.127292	42.932470	0.965911	0.000000	0.258876	0.205385	0.608738	-0.766326	-0.157588	0.793371	0.587987
206	16.204238	29.131201	42.989932	0.968857	0.000000	0.247622	0.195576	0.613342	-0.765220	-0.151877	0.789817	0.594241
207	16.438617	29.135140	43.044679	0.971672	0.000000	0.236335	0.185815	0.617926	-0.763963	-0.146038	0.786236	0.600421
208	16.673556	29.139108	43.096704	0.974355	0.000000	0.225016	0.176104	0.622489	-0.762558	-0.140070	0.782629	0.606525
209	16.909032	29.143100	43.146013	0.976903	0.000000	0.213683	0.166459	0.627023	-0.761008	-0.133984	0.779000	0.612541
210	17.145030	29.147104	43.192619	0.979310	0.000000	0.202367	0.156907	0.631519	-0.759318	-0.127799	0.775360	0.618453
211	17.381537	29.151111	43.236545	0.981571	0.000000	0.191096	0.147472	0.635965	-0.757496	-0.121531	0.771718	0.624245
212	17.618537	29.155109	43.277817	0.983685	0.000000	0.179902	0.138179	0.640351	-0.755551	-0.115200	0.768083	0.629903
213	17.856016	29.159089	43.316469	0.985648	0.000000	0.168813	0.129052	0.644665	-0.753493	-0.108828	0.764465	0.635413
214	18.093960	29.163038	43.352542	0.987461	0.000000	0.157860	0.120112	0.648899	-0.751334	-0.102435	0.760875	0.640763
215	18.332358	29.166946	43.386081	0.989126	0.000000	0.147072	0.111381	0.653042	-0.749086	-0.096044	0.757322	0.645941
216	18.571195	29.170802	43.417139	0.990643	0.000000	0.136477	0.102879	0.657086	-0.746763	-0.089677	0.753816	0.650937
217	18.810462	29.174595	43.445773	0.992017	0.000000	0.126105	0.094625	0.661020	-0.744378	-0.083358	0.750368	0.655743
218	19.050148	29.178313	43.472048	0.993251	0.000000	0.115982	0.086637	0.664837	-0.741947	-0.077109	0.746988	0.660351
219	19.290246	29.181946	43.496031	0.994352	0.000000	0.106137	0.078933	0.668529	-0.739485	-0.070956	0.743686	0.664753
